dzien,oddzial,pacjenci_przyjeci,zgony,wypisy,badania_przeprowadzone,%_zapełnienia_łóżek,pacjenci_na_lekarza
2,Pediatria,0,0,0,0,25.0,1.5
2,Onkologia,0,0,0,0,0.0,1.0
2,Chirurgia,0,0,0,0,23.08,5.0
2,Interna,0,0,0,0,20.0,0.2
2,Ortopedia,0,0,0,0,10.0,0.67
2,Neurologia,1,0,0,0,16.67,1.0
2,Kardiologia,0,0,0,0,13.33,1.0
2,Pediatria,0,0,0,0,25.0,1.5
2,Onkologia,0,0,0,0,0.0,1.0
2,Chirurgia,0,0,0,0,23.08,5.0
2,Interna,0,0,0,0,20.0,0.2
2,Ortopedia,0,0,0,0,10.0,0.67
2,Neurologia,1,0,0,0,16.67,1.0
2,Kardiologia,0,0,0,0,13.33,1.0
2,Pediatria,0,0,0,0,25.0,1.5
2,Onkologia,0,0,0,0,0.0,1.0
2,Chirurgia,0,0,0,0,23.08,5.0
2,Interna,0,0,0,0,20.0,0.2
2,Ortopedia,0,0,0,0,10.0,0.67
2,Neurologia,1,0,0,0,16.67,1.0
2,Kardiologia,0,0,0,0,13.33,1.0
2,Pediatria,0,0,0,0,25.0,1.5
2,Onkologia,0,0,0,0,0.0,1.0
2,Chirurgia,0,0,0,0,23.08,5.0
2,Interna,0,0,0,0,20.0,0.2
2,Ortopedia,0,0,0,0,10.0,0.67
2,Neurologia,1,0,0,0,16.67,1.0
2,Kardiologia,0,0,0,0,13.33,1.0
2,Pediatria,0,0,0,0,25.0,1.5
2,Onkologia,0,0,0,0,0.0,1.0
2,Chirurgia,0,0,0,0,23.08,5.0
2,Interna,0,0,0,0,20.0,0.2
2,Ortopedia,0,0,0,0,10.0,0.67
2,Neurologia,1,0,0,0,16.67,1.0
2,Kardiologia,0,0,0,0,13.33,1.0
2,Pediatria,0,0,0,0,25.0,1.5
2,Onkologia,0,0,0,0,0.0,1.0
2,Chirurgia,0,0,0,0,23.08,5.0
2,Interna,0,0,0,0,20.0,0.2
2,Ortopedia,1,0,0,0,20.0,0.67
2,Neurologia,1,0,0,0,16.67,1.0
2,Kardiologia,0,0,0,0,13.33,1.0
2,Pediatria,0,0,0,0,25.0,1.5
2,Onkologia,0,0,0,0,0.0,1.0
